Harasztifalu;község;Vas;Körmendi;9784
Harc;község;Tolna;Szekszárdi;7172
Harka;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9422
Harkakötöny;község;Bács-Kiskun;Kiskunhalasi;6136
Harkány;város;Baranya;Siklósi;7815
Háromfa;község;Somogy;Nagyatádi;7585
Háromhuta;község;Borsod-Abaúj-Zemplén;Sárospataki;3936
Harsány;község;Borsod-Abaúj-Zemplén;Miskolci;3555
Hárskút;község;Veszprém;Veszprémi;8442
Harta;nagyközség;Bács-Kiskun;Kalocsai;6326
Hásságy;község;Baranya;Mohácsi;7745
Hatvan;város;Heves;Hatvani;3000
Hédervár;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9178
Hedrehely;község;Somogy;Kaposvári;7533
Hegyesd;község;Veszprém;Tapolcai;8296
Hegyeshalom;nagyközség;Gyõr-Moson-Sopron;Mosonmagyaróvári;9222
Hegyfalu;község;Vas;Csepregi;9631
Hegyháthodász;község;Vas;Körmendi;9915
Hegyhátmaróc;község;Baranya;Komlói;7348
Hegyhátsál;község;Vas;Körmendi;9915
Hegyhátszentjakab;község;Vas;Õriszentpéteri;9934
Hegyhátszentmárton;község;Vas;Õriszentpéteri;9931
Hegyhátszentpéter;község;Vas;Vasvári;9821
Hegykõ;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9437
Hegymagas;község;Veszprém;Tapolcai;8265
Hegymeg;község;Borsod-Abaúj-Zemplén;Edelényi;3786
Hegyszentmárton;község;Baranya;Sellyei;7837
Héhalom;község;Nógrád;Pásztói;3041
Hejce;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3892
Hejõbába;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3593
Hejõkeresztúr;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3597
Hejõkürt;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3588
Hejõpapi;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3594
Hejõszalonta;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3595
Helesfa;község;Baranya;Szentlõrinci;7683
Helvécia;nagyközség;Bács-Kiskun;Kecskeméti;6034
Hencida;község;Hajdú-Bihar;Berettyóújfalui;4123
Hencse;község;Somogy;Kaposvári;7532
Herceghalom;község;Pest;Budaörsi;2053
Hercegkút;község;Borsod-Abaúj-Zemplén;Sárospataki;3958
Hercegszántó;község;Bács-Kiskun;Bajai;6525
Heréd;község;Heves;Hatvani;3011
Héreg;község;Komárom-Esztergom;Tatabányai;2832
Herencsény;község;Nógrád;Balassagyarmati;2677
Herend;város;Veszprém;Veszprémi;8440
Heresznye;község;Somogy;Barcsi;7587
Hermánszeg;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4735
Hernád;nagyközség;Pest;Dabasi;2376
Hernádbûd;község;Borsod-Abaúj-Zemplén;Encsi;3853
Hernádcéce;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3887
Hernádkak;község;Borsod-Abaúj-Zemplén;Miskolci;3563
Hernádkércs;község;Borsod-Abaúj-Zemplén;Szikszói;3846
Hernádnémeti;nagyközség;Borsod-Abaúj-Zemplén;Miskolci;3564
Hernádpetri;község;Borsod-Abaúj-Zemplén;Encsi;3874
Hernádszentandrás;község;Borsod-Abaúj-Zemplén;Encsi;3852
Hernádszurdok;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3875
Hernádvécse;község;Borsod-Abaúj-Zemplén;Encsi;3874
Hernyék;község;Zala;Lenti;8957
Hét;község;Borsod-Abaúj-Zemplén;Ózdi;3655
Hetefejércse;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4843
Hetes;község;Somogy;Kaposvári;7432
Hetvehely;község;Baranya;Szentlõrinci;7681
Hetyefõ;község;Veszprém;Sümegi;8344
Heves;város;Heves;Hevesi;3360
Hevesaranyos;község;Heves;Bélapátfalvai;3322
Hevesvezekény;község;Heves;Hevesi;3383
Hévíz;város;Zala;Keszthely–Hévízi;8380
Hévízgyörk;község;Pest;Aszódi;2192
Hidas;község;Baranya;Pécsváradi;7696
Hidasnémeti;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3876
Hidegkút;község;Veszprém;Veszprémi;8247
Hidegség;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9491
Hidvégardó;község;Borsod-Abaúj-Zemplén;Edelényi;3768
Himesháza;község;Baranya;Mohácsi;7735
Himod;község;Gyõr-Moson-Sopron;Kapuvári;9362
Hirics;község;Baranya;Sellyei;7838
Hobol;község;Baranya;Szigetvári;7971
Hodász;nagyközség;Szabolcs-Szatmár-Bereg;Mátészalkai;4334
Hódmezõvásárhely;m.jog. város;Csongrád-Csanád;Hódmezõvásárhelyi;6800
Hollád;község;Somogy;Marcali;8731
Hollóháza;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3999
Hollókõ;község;Nógrád;Szécsényi;3176
Homokbödöge;község;Veszprém;Pápai;8563
Homokkomárom;község;Zala;Nagykanizsai;8777
Homokmégy;község;Bács-Kiskun;Kalocsai;6341
Homokszentgyörgy;község;Somogy;Barcsi;7537
Homorúd;község;Baranya;Mohácsi;7716
Homrogd;község;Borsod-Abaúj-Zemplén;Szikszói;3812
Hont;község;Nógrád;Balassagyarmati;2647
Horpács;község;Nógrád;Rétsági;2658
Hort;nagyközség;Heves;Hatvani;3014
Hortobágy;község;Hajdú-Bihar;Balmazújvárosi;4071
Horváthertelend;község;Baranya;Szigetvári;7935
Horvátlövõ;község;Vas;Szombathelyi;9796
Horvátzsidány;község;Vas;Kõszegi;9733
Hosszúhetény;község;Baranya;Komlói;7694
Hosszúpályi;nagyközség;Hajdú-Bihar;Derecske–Létavértesi;4274
Hosszúpereszteg;község;Vas;Sárvári;9676
Hosszúvíz;község;Somogy;Marcali;8716
Hosszúvölgy;község;Zala;Nagykanizsai;8777
Hosztót;község;Veszprém;Sümegi;8475
Hottó;község;Zala;Zalaegerszegi;8991
Hõgyész;nagyközség;Tolna;Tamási;7191
Hövej;község;Gyõr-Moson-Sopron;Kapuvári;9361
Hugyag;község;Nógrád;Balassagyarmati;2672
Hunya;község;Békés;Békési;5555
Hunyadfalva;község;Jász-Nagykun-Szolnok;Szolnoki;5063
Husztót;község;Baranya;Pécsi;7678
Ibafa;község;Baranya;Szigetvári;7935
Iborfia;község;Zala;Zalaegerszegi;8984
Ibrány;város;Szabolcs-Szatmár-Bereg;Ibrány–Nagyhalászi;4484
Igal;város;Somogy;Kaposvári;7275
Igar;község;Fejér;Sárbogárdi;7015
Igrici;község;Borsod-Abaúj-Zemplén;Mezõcsáti;3459
Iharos;község;Somogy;Csurgói;8726
Iharosberény;község;Somogy;Csurgói;8725
Ikervár;község;Vas;Sárvári;9756
Iklad;község;Pest;Aszódi;2181
Iklanberény;község;Vas;Csepregi;9634
Iklódbördõce;község;Zala;Lenti;8958
Ikrény;község;Gyõr-Moson-Sopron;Gyõri;9141
Iliny;község;Nógrád;Balassagyarmati;2675
Ilk;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4566
Illocska;község;Baranya;Siklósi;7775
Imola;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3724
Imrehegy;község;Bács-Kiskun;Kiskõrösi;6238
Ináncs;község;Borsod-Abaúj-Zemplén;Encsi;3851
Inárcs;nagyközség;Pest;Dabasi;2365
Inke;község;Somogy;Csurgói;8724
Ipacsfa;község;Baranya;Siklósi;7847
Ipolydamásd;község;Pest;Szobi;2631
Ipolyszög;község;Nógrád;Balassagyarmati;2660
Ipolytarnóc;község;Nógrád;Salgótarjáni;3138
Ipolytölgyes;község;Pest;Szobi;2633
Ipolyvece;község;Nógrád;Balassagyarmati;2669
Iregszemcse;község;Tolna;Tamási;7095
Irota;község;Borsod-Abaúj-Zemplén;Edelényi;3786
Isaszeg;város;Pest;Gödöllõi;2117
Ispánk;község;Vas;Õriszentpéteri;9941
Istenmezeje;község;Heves;Pétervásárai;3253
Istvándi;község;Somogy;Barcsi;7987
Iszkaszentgyörgy;község;Fejér;Székesfehérvári;8043
Iszkáz;község;Veszprém;Ajkai;8493
Isztimér;község;Fejér;Móri;8045
Ivád;község;Heves;Pétervásárai;3248
Iván;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9374
Ivánbattyán;község;Baranya;Siklósi;7772
Ivánc;község;Vas;Õriszentpéteri;9931
Iváncsa;község;Fejér;Adonyi;2454
Ivándárda;község;Baranya;Mohácsi;7781
Izmény;község;Tolna;Bonyhádi;7353
Izsák;város;Bács-Kiskun;Kiskõrösi;6070
Izsófalva;nagyközség;Borsod-Abaúj-Zemplén;Kazincbarcikai;3741
Jágónak;község;Tolna;Dombóvári;7362
Ják;község;Vas;Szombathelyi;9798
Jakabszállás;község;Bács-Kiskun;Kecskeméti;6078
Jákfa;község;Vas;Sárvári;9643
Jákfalva;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3721
Jákó;község;Somogy;Kaposvári;7525
Jánd;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4841
Jánkmajtis;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4741
Jánoshalma;város;Bács-Kiskun;Jánoshalmi;6440
Jánosháza;város;Vas;Celldömölki;9545
Jánoshida;község;Jász-Nagykun-Szolnok;Jászberényi;5143
Jánossomorja;város;Gyõr-Moson-Sopron;Mosonmagyaróvári;9241
Járdánháza;község;Borsod-Abaúj-Zemplén;Ózdi;3664
Jármi;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4337
Jásd;község;Veszprém;Zirci;8424
Jászágó;község;Jász-Nagykun-Szolnok;Jászberényi;5124
Jászalsószentgyörgy;község;Jász-Nagykun-Szolnok;Jászberényi;5054
Jászapáti;város;Jász-Nagykun-Szolnok;Jászberényi;5130
Jászárokszállás;város;Jász-Nagykun-Szolnok;Jászberényi;5123
Jászberény;város;Jász-Nagykun-Szolnok;Jászberényi;5100
Jászboldogháza;község;Jász-Nagykun-Szolnok;Jászberényi;5144
Jászdózsa;község;Jász-Nagykun-Szolnok;Jászberényi;5122
Jászfelsõszentgyörgy;község;Jász-Nagykun-Szolnok;Jászberényi;5111
Jászfényszaru;város;Jász-Nagykun-Szolnok;Jászberényi;5126
Jászivány;község;Jász-Nagykun-Szolnok;Jászberényi;5135
Jászjákóhalma;község;Jász-Nagykun-Szolnok;Jászberényi;5121
Jászkarajenõ;község;Pest;Ceglédi;2746
Jászkisér;város;Jász-Nagykun-Szolnok;Jászberényi;5137
Jászladány;nagyközség;Jász-Nagykun-Szolnok;Jászberényi;5055
Jászszentandrás;község;Jász-Nagykun-Szolnok;Jászberényi;5136
Jászszentlászló;község;Bács-Kiskun;Kiskunfélegyházi;6133
Jásztelek;község;Jász-Nagykun-Szolnok;Jászberényi;5141
Jéke;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4611
Jenõ;község;Fejér;Székesfehérvári;8146
Jobaháza;község;Gyõr-Moson-Sopron;Csornai;9323
Jobbágyi;község;Nógrád;Pásztói;3063
Jósvafõ;község;Borsod-Abaúj-Zemplén;Edelényi;3758
Juta;község;Somogy;Kaposvári;7431
Kaba;város;Hajdú-Bihar;Püspökladányi;4183
Kacorlak;község;Zala;Nagykanizsai;8773
Kács;község;Borsod-Abaúj-Zemplén;Mezõkövesdi;3424
Kacsóta;község;Baranya;Szentlõrinci;7940
Kadarkút;város;Somogy;Kaposvári;7530
Kajárpéc;község;Gyõr-Moson-Sopron;Téti;9123
Kajászó;község;Fejér;Ercsi;2472
Kajdacs;község;Tolna;Paksi;7051
Kakasd;község;Tolna;Bonyhádi;7122
Kákics;község;Baranya;Sellyei;7958
Kakucs;község;Pest;Dabasi;2366
Kál;nagyközség;Heves;Füzesabonyi;3350
Kalaznó;község;Tolna;Tamási;7194
Káld;község;Vas;Sárvári;9673
Kálló;község;Nógrád;Pásztói;2175
Kallósd;község;Zala;Zalaszentgróti;8785
Kállósemjén;nagyközség;Szabolcs-Szatmár-Bereg;Nagykállói;4324
Kálmáncsa;község;Somogy;Barcsi;7538
Kálmánháza;község;Szabolcs-Szatmár-Bereg;Nyíregyházai;4434
Kálócfa;község;Zala;Lenti;8988
Kalocsa;város;Bács-Kiskun;Kalocsai;6300
Káloz;község;Fejér;Abai;8124
Kám;község;Vas;Vasvári;9841
Kamond;község;Veszprém;Ajkai;8469
Kamut;község;Békés;Békési;5673
Kánó;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3735
Kántorjánosi;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4335
Kány;község;Borsod-Abaúj-Zemplén;Encsi;3821
Kánya;község;Somogy;Tabi;8667
Kányavár;község;Zala;Lenti;8956
Kapolcs;község;Veszprém;Tapolcai;8294
Kápolna;község;Heves;Füzesabonyi;3355
Kápolnásnyék;község;Fejér;Gárdonyi;2475
Kapoly;község;Somogy;Tabi;8671
Kaposfõ;község;Somogy;Kaposvári;7523
Kaposgyarmat;község;Somogy;Kaposvári;7473
Kaposhomok;község;Somogy;Kaposvári;7261
Kaposkeresztúr;község;Somogy;Kaposvári;7258
Kaposmérõ;község;Somogy;Kaposvári;7521
Kapospula;község;Tolna;Dombóvári;7251
Kaposújlak;község;Somogy;Kaposvári;7522
Kaposvár;mszékh., m.jog;Somogy;Kaposvári;7400
Kaposszekcsõ;község;Tolna;Dombóvári;7361
Kaposszerdahely;község;Somogy;Kaposvári;7476
Káptalanfa;község;Veszprém;Sümegi;8471
Káptalantóti;község;Veszprém;Tapolcai;8283
Kapuvár;város;Gyõr-Moson-Sopron;Kapuvári;9330
Kára;község;Somogy;Tabi;7285
Karácsond;község;Heves;Gyöngyösi;3281
Karád;község;Somogy;Tabi;8676
Karakó;község;Vas;Celldömölki;9547
Karakószörcsök;község;Veszprém;Ajkai;8491
Karancsalja;község;Nógrád;Salgótarjáni;3181
Karancsberény;község;Nógrád;Salgótarjáni;3137
Karancskeszi;község;Nógrád;Salgótarjáni;3183
Karancslapujtõ;község;Nógrád;Salgótarjáni;3182
Karancsság;község;Nógrád;Salgótarjáni;3163
Kárász;község;Baranya;Komlói;7333
Karcag;város;Jász-Nagykun-Szolnok;Karcagi;5300
Karcsa;község;Borsod-Abaúj-Zemplén;Bodrogközi;3963
Kardos;község;Békés;Szarvasi;5552
Kardoskút;község;Békés;Orosházi;5945
Karmacs;község;Zala;Keszthely–Hévízi;8354
Károlyháza;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9182
Karos;község;Borsod-Abaúj-Zemplén;Bodrogközi;3962
Kartal;nagyközség;Pest;Aszódi;2173
Kásád;község;Baranya;Siklósi;7827
Kaskantyú;község;Bács-Kiskun;Kiskõrösi;6211
Kastélyosdombó;község;Somogy;Barcsi;7977
Kaszaper;község;Békés;Mezõkovácsházi;5948
Kaszó;község;Somogy;Nagyatádi;7564
Katádfa;község;Baranya;Szigetvári;7914
Katafa;község;Vas;Körmendi;9915
Kátoly;község;Baranya;Pécsváradi;7661
Katymár;község;Bács-Kiskun;Bácsalmási;6455
Káva;község;Pest;Monori;2215
Kávás;község;Zala;Zalaegerszegi;8994
Kazár;község;Nógrád;Salgótarjáni;3127
Kazincbarcika;város;Borsod-Abaúj-Zemplén;Kazincbarcikai;3700
Kázsmárk;község;Borsod-Abaúj-Zemplén;Szikszói;3831
Kazsok;község;Somogy;Kaposvári;7274
Kecel;város;Bács-Kiskun;Kiskõrösi;6237
Kecskéd;község;Komárom-Esztergom;Oroszlányi;2852
Kecskemét;mszékh., m.jog;Bács-Kiskun;Kecskeméti;6000
Kehidakustány;község;Zala;Zalaszentgróti;8784
Kék;község;Szabolcs-Szatmár-Bereg;Ibrány–Nagyhalászi;4515
Kékcse;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4494
Kéked;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3899
Kékesd;község;Baranya;Pécsváradi;7661
Kékkút;község;Veszprém;Tapolcai;8254
Kelebia;község;Bács-Kiskun;Kiskunhalasi;6423
Keléd;község;Vas;Celldömölki;9549
Kelemér;község;Borsod-Abaúj-Zemplén;Ózdi;3728
Kéleshalom;község;Bács-Kiskun;Jánoshalmi;6444
Kelevíz;község;Somogy;Marcali;8714
Kemecse;város;Szabolcs-Szatmár-Bereg;Ibrány–Nagyhalászi;4501
Kemence;község;Pest;Szobi;2638
Kemendollár;község;Zala;Zalaegerszegi;8931
Kemeneshõgyész;község;Veszprém;Pápai;8516
Kemeneskápolna;község;Vas;Celldömölki;9553
Kemenesmagasi;község;Vas;Celldömölki;9522
Kemenesmihályfa;község;Vas;Celldömölki;9511
Kemenespálfa;község;Vas;Celldömölki;9544
Kemenessömjén;község;Vas;Celldömölki;9517
Kemenesszentmárton;község;Vas;Celldömölki;9521
Kemenesszentpéter;község;Veszprém;Pápai;8518
Keménfa;község;Zala;Zalaegerszegi;8995
Kémes;község;Baranya;Siklósi;7843
Kemestaródfa;község;Vas;Körmendi;9923
Kemse;község;Baranya;Sellyei;7839
Kenderes;város;Jász-Nagykun-Szolnok;Karcagi;5331
Kenéz;község;Vas;Sárvári;9752
Kenézlõ;község;Borsod-Abaúj-Zemplén;Sárospataki;3955
Kengyel;község;Jász-Nagykun-Szolnok;Törökszentmiklósi;5083
Kenyeri;község;Vas;Celldömölki;9514
Kercaszomor;község;Vas;Õriszentpéteri;9945
Kercseliget;község;Somogy;Kaposvári;7256
Kerecsend;község;Heves;Egri;3396
Kerecseny;község;Zala;Nagykanizsai;8745
Kerekegyháza;város;Bács-Kiskun;Kecskeméti;6041
Kerekharaszt;község;Heves;Hatvani;3009
Kereki;község;Somogy;Balatonföldvári;8618
Kerékteleki;község;Komárom-Esztergom;Kisbéri;2882
Kerepes;város;Pest;Gödöllõi;2144
Keresztéte;község;Borsod-Abaúj-Zemplén;Encsi;3821
Kerkabarabás;község;Zala;Lenti;8971
Kerkafalva;község;Zala;Lenti;8973
Kerkakutas;község;Zala;Lenti;8973
Kerkáskápolna;község;Vas;Õriszentpéteri;9944
Kerkaszentkirály;község;Zala;Letenyei;8874
Kerkateskánd;község;Zala;Lenti;8879
Kérsemjén;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4912
Kerta;község;Veszprém;Ajkai;8492
Kertészsziget;község;Békés;Szeghalmi;5526
Keszeg;község;Nógrád;Rétsági;2616
Kesznyéten;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3579
Keszõhidegkút;község;Tolna;Tamási;7062
Keszthely;város;Zala;Keszthely–Hévízi;8360
Kesztölc;község;Komárom-Esztergom;Dorogi;2517
Keszü;község;Baranya;Pécsi;7668
Kétbodony;község;Nógrád;Rétsági;2655
Kétegyháza;nagyközség;Békés;Gyulai;5741
Kéthely;község;Somogy;Marcali;8713
Kétpó;község;Jász-Nagykun-Szolnok;Mezõtúri;5411
Kétsoprony;község;Békés;Békéscsabai;5674
Kétújfalu;község;Baranya;Szigetvári;7975
Kétvölgy;község;Vas;Szentgotthárdi;9982
Kéty;község;Tolna;Szekszárdi;7174
Kevermes;nagyközség;Békés;Mezõkovácsházi;5744
Kilimán;község;Zala;Nagykanizsai;8774
Kimle;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9181
Kincsesbánya;község;Fejér;Móri;8044
Királd;község;Borsod-Abaúj-Zemplén;Ózdi;3657
Királyegyháza;község;Baranya;Szentlõrinci;7953
Királyhegyes;község;Csongrád-Csanád;Makói;6911
Királyszentistván;község;Veszprém;Veszprémi;8195
Kisapáti;község;Veszprém;Tapolcai;8284
Kisapostag;község;Fejér;Dunaújvárosi;2428
Kisar;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4921
Kisasszond;község;Somogy;Kaposvári;7523
Kisasszonyfa;község;Baranya;Sellyei;7954
Kisbabot;község;Gyõr-Moson-Sopron;Téti;9133
Kisbágyon;község;Nógrád;Pásztói;3046
Kisbajcs;község;Gyõr-Moson-Sopron;Gyõri;9062
Kisbajom;község;Somogy;Nagyatádi;7542
Kisbárapáti;község;Somogy;Tabi;7282
Kisbárkány;község;Nógrád;Bátonyterenyei;3075
Kisbér;város;Komárom-Esztergom;Kisbéri;2870
Kisberény;község;Somogy;Lengyeltóti;8693
Kisberzseny;község;Veszprém;Ajkai;8477
Kisbeszterce;község;Baranya;Sásdi;7391
Kisbodak;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9234
Kisbucsa;község;Zala;Zalaegerszegi;8925
Kisbudmér;község;Baranya;Mohácsi;7756
Kiscsécs;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3578
Kiscsehi;község;Zala;Letenyei;8888
Kiscsõsz;község;Veszprém;Ajkai;8494
Kisdér;község;Baranya;Siklósi;7814
Kisdobsza;község;Baranya;Szigetvári;7985
Kisdombegyház;község;Békés;Mezõkovácsházi;5837
Kisdorog;község;Tolna;Bonyhádi;7159
Kisecset;község;Nógrád;Rétsági;2655
Kisfalud;község;Gyõr-Moson-Sopron;Kapuvári;9341
Kisfüzes;község;Heves;Pétervásárai;3256
Kisgörbõ;község;Zala;Zalaszentgróti;8356
Kisgyalán;község;Somogy;Kaposvári;7279
Kisgyõr;község;Borsod-Abaúj-Zemplén;Miskolci;3556
Kishajmás;község;Baranya;Sásdi;7391
Kisharsány;község;Baranya;Siklósi;7800
Kishartyán;község;Nógrád;Salgótarjáni;3161
Kisherend;község;Baranya;Pécsi;7763
Kishódos;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4977
Kishuta;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3994
Kisigmánd;község;Komárom-Esztergom;Komáromi;2948
Kisjakabfalva;község;Baranya;Siklósi;7773
Kiskassa;község;Baranya;Siklósi;7766
Kiskinizs;község;Borsod-Abaúj-Zemplén;Szikszói;3843
Kiskorpád;község;Somogy;Kaposvári;7524
Kisköre;város;Heves;Hevesi;3384
Kiskõrös;város;Bács-Kiskun;Kiskõrösi;6200
Kiskunfélegyháza;város;Bács-Kiskun;Kiskunfélegyházi;6100
Kiskunhalas;város;Bács-Kiskun;Kiskunhalasi;6400
Kiskunlacháza;nagyközség;Pest;Ráckevei;2340
Kiskunmajsa;város;Bács-Kiskun;Kiskunmajsai;6120
Kiskutas;község;Zala;Zalaegerszegi;8911
Kisláng;község;Fejér;Enyingi;8156
Kisléta;község;Szabolcs-Szatmár-Bereg;Nyírbátori;4325
Kislippó;község;Baranya;Siklósi;7775
Kislõd;község;Veszprém;Ajkai;8446
Kismányok;község;Tolna;Bonyhádi;7356
Kismarja;község;Hajdú-Bihar;Berettyóújfalui;4126
Kismaros;község;Pest;Váci;2623
Kisnamény;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4737
Kisnána;község;Heves;Gyöngyösi;3264
Kisnémedi;község;Pest;Váci;2165
Kisnyárád;község;Baranya;Mohácsi;7759
Kisoroszi;község;Pest;Szentendrei;2024
Kispalád;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4956
Kispáli;község;Zala;Zalaegerszegi;8912
Kispirit;község;Veszprém;Ajkai;8496
Kisrákos;község;Vas;Õriszentpéteri;9936
Kisrécse;község;Zala;Nagykanizsai;8756
Kisrozvágy;község;Borsod-Abaúj-Zemplén;Bodrogközi;3965
Kissikátor;község;Borsod-Abaúj-Zemplén;Ózdi;3627
Kissomlyó;község;Vas;Celldömölki;9555
Kistamási;község;Baranya;Szigetvári;7981
Kistapolca;község;Baranya;Siklósi;7823
Kistarcsa;város;Pest;Gödöllõi;2143
Kistelek;város;Csongrád-Csanád;Kisteleki;6760
Kistokaj;község;Borsod-Abaúj-Zemplén;Miskolci;3553
Kistolmács;község;Zala;Letenyei;8868
Kistormás;község;Tolna;Szekszárdi;7068
Kistótfalu;község;Baranya;Siklósi;7768
Kisújszállás;város;Jász-Nagykun-Szolnok;Karcagi;5310
Kisunyom;község;Vas;Szombathelyi;9772
Kisvárda;város;Szabolcs-Szatmár-Bereg;Kisvárdai;4600
Kisvarsány;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4811
Kisvásárhely;község;Zala;Zalaszentgróti;8341
Kisvaszar;község;Baranya;Sásdi;7381
Kisvejke;község;Tolna;Bonyhádi;7183
Kiszombor;nagyközség;Csongrád-Csanád;Makói;6775
Kiszsidány;község;Vas;Kõszegi;9733
Kisszállás;község;Bács-Kiskun;Kiskunhalasi;6421
Kisszékely;község;Tolna;Tamási;7082
Kisszekeres;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4963
Kisszentmárton;község;Baranya;Sellyei;7841
Kissziget;község;Zala;Lenti;8954
Kisszõlõs;község;Veszprém;Ajkai;8483
Klárafalva;község;Csongrád-Csanád;Makói;6773
Kocs;község;Komárom-Esztergom;Tatai;2898
Kocsér;község;Pest;Ceglédi;2755
Kocsola;község;Tolna;Dombóvári;7212
Kocsord;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4751
Kóka;község;Pest;Nagykátai;2243
Kokad;község;Hajdú-Bihar;Derecske–Létavértesi;4284
Kolontár;község;Veszprém;Ajkai;8468
Komádi;város;Hajdú-Bihar;Berettyóújfalui;4138
Komárom;város;Komárom-Esztergom;Komáromi;2900
Komjáti;község;Borsod-Abaúj-Zemplén;Edelényi;3765
Komló;város;Baranya;Komlói;7300
Komlódtótfalu;község;Szabolcs-Szatmár-Bereg;Csengeri;4765
Komlósd;község;Somogy;Barcsi;7582
Komlóska;község;Borsod-Abaúj-Zemplén;Sárospataki;3937
Komoró;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4622
Kompolt;község;Heves;Füzesabonyi;3356
Kondó;község;Borsod-Abaúj-Zemplén;Miskolci;3775
Kondorfa;község;Vas;Õriszentpéteri;9943
Kondoros;város;Békés;Szarvasi;5553
Kóny;község;Gyõr-Moson-Sopron;Csornai;9144
Konyár;község;Hajdú-Bihar;Derecske–Létavértesi;4133
Kópháza;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9495
Koppányszántó;község;Tolna;Tamási;7094
Korlát;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3886
Koroncó;község;Gyõr-Moson-Sopron;Gyõri;9113
Kórós;község;Baranya;Sellyei;7841
Kosd;község;Pest;Váci;2612
Kóspallag;község;Pest;Szobi;2625
Kótaj;község;Szabolcs-Szatmár-Bereg;Nyíregyházai;4482
Kovácshida;község;Baranya;Siklósi;7847
Kovácsszénája;község;Baranya;Pécsi;7678
Kovácsvágás;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3992
Kozárd;község;Nógrád;Pásztói;3053
Kozármisleny;város;Baranya;Pécsi;7761
Kozmadombja;község;Zala;Lenti;8988
Köblény;község;Baranya;Komlói;7334
Köcsk;község;Vas;Celldömölki;9553
Kökény (település);község;Baranya;Pécsi;7668
Kõkút;község;Somogy;Kaposvári;7530
Kölcse;nagyközség;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4965
Kölesd;község;Tolna;Szekszárdi;7052
Kölked;község;Baranya;Mohácsi;7717
Kömlõ;község;Heves;Hevesi;3372
Kömlõd;község;Komárom-Esztergom;Oroszlányi;2853
Kömörõ;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4943
Kömpöc;község;Bács-Kiskun;Kiskunmajsai;6134
Körmend;város;Vas;Körmendi;9900
Környe;község;Komárom-Esztergom;Tatabányai;2851
Köröm;község;Borsod-Abaúj-Zemplén;Miskolci;3577
Kõröshegy;község;Somogy;Balatonföldvári;8617
Körösladány;város;Békés;Szeghalmi;5516
Körösnagyharsány;község;Békés;Sarkadi;5539
Köröstarcsa;község;Békés;Békési;5622
Kõröstetétlen;község;Pest;Ceglédi;2745
Körösújfalu;község;Békés;Szeghalmi;5536
Körösszakál;község;Hajdú-Bihar;Berettyóújfalui;4136
